21:01:56.074 INF Connecting to orderer. addrStr=127.0.0.1:10022 peerId=2
21:01:56.074 INF Connecting to orderer. addrStr=127.0.0.1:10011 peerId=1
21:01:56.074 INF Connecting to orderer. addrStr=127.0.0.1:10033 peerId=3
21:01:56.074 INF Connecting to orderer. addrStr=127.0.0.1:10000 peerId=0
21:01:56.294 INF Connected to orderer. addrStr=127.0.0.1:10011 id=1
21:01:56.309 INF Connected to orderer. addrStr=127.0.0.1:10022 id=2
21:01:56.309 INF Connected to orderer. addrStr=127.0.0.1:10033 id=3
21:01:56.310 INF Connected to orderer. addrStr=127.0.0.1:10000 id=0
21:01:56.345 INF Connected to orderers.
21:01:56.346 INF Setting up client timeout. clientRunTime=30000
21:01:56.346 INF Starting to submit requests. numRequests=15360
21:01:56.346 INF Updating bucket assignment. epoch=0
21:01:56.347 DBG New bucket assignment. buckets=[3,7,11,15,19,23,27,31,35,39,43,47,51,55,59,63] orderer=3
21:01:56.347 DBG New bucket assignment. buckets=[0,4,8,12,16,20,24,28,32,36,40,44,48,52,56,60] orderer=0
21:01:56.347 DBG New bucket assignment. buckets=[1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61] orderer=1
21:01:56.347 DBG New bucket assignment. buckets=[2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62] orderer=2
21:01:56.348 INF Resubmitted Requests. epoch=0 n=0
21:01:56.348 DBG Submitted request. clSeqNr=0
21:01:56.351 DBG Submitted request. clSeqNr=1
21:01:56.355 DBG Submitted request. clSeqNr=2
21:01:56.360 DBG Submitted request. clSeqNr=3
21:01:56.363 DBG Submitted request. clSeqNr=4
21:01:56.367 DBG Submitted request. clSeqNr=5
21:01:56.370 DBG Submitted request. clSeqNr=6
21:01:56.375 DBG Submitted request. clSeqNr=7
21:01:56.379 DBG Submitted request. clSeqNr=8
21:01:56.382 DBG Submitted request. clSeqNr=9
21:01:56.386 DBG Submitted request. clSeqNr=10
21:01:56.390 DBG Submitted request. clSeqNr=11
21:01:56.394 DBG Submitted request. clSeqNr=12
21:01:56.398 DBG Submitted request. clSeqNr=13
21:01:56.402 DBG Submitted request. clSeqNr=14
21:01:56.405 DBG Submitted request. clSeqNr=15
21:01:56.409 DBG Submitted request. clSeqNr=16
21:01:56.413 DBG Submitted request. clSeqNr=17
21:01:56.417 DBG Submitted request. clSeqNr=18
21:01:56.421 DBG Submitted request. clSeqNr=19
21:01:56.425 DBG Submitted request. clSeqNr=20
21:01:56.429 DBG Submitted request. clSeqNr=21
21:01:56.433 DBG Submitted request. clSeqNr=22
21:01:56.437 DBG Submitted request. clSeqNr=23
21:01:56.441 DBG Submitted request. clSeqNr=24
21:01:56.445 DBG Submitted request. clSeqNr=25
21:01:56.449 DBG Submitted request. clSeqNr=26
21:01:56.452 DBG Submitted request. clSeqNr=27
21:01:56.456 DBG Submitted request. clSeqNr=28
21:01:56.460 DBG Submitted request. clSeqNr=29
21:01:56.464 DBG Submitted request. clSeqNr=30
21:01:56.468 DBG Submitted request. clSeqNr=31
21:01:56.472 DBG Submitted request. clSeqNr=32
21:01:56.476 DBG Submitted request. clSeqNr=33
21:01:56.480 DBG Submitted request. clSeqNr=34
21:01:56.484 DBG Submitted request. clSeqNr=35
21:01:56.488 DBG Submitted request. clSeqNr=36
21:01:56.492 DBG Submitted request. clSeqNr=37
21:01:56.496 DBG Submitted request. clSeqNr=38
21:01:56.499 DBG Submitted request. clSeqNr=39
21:01:56.503 DBG Submitted request. clSeqNr=40
21:01:56.507 DBG Submitted request. clSeqNr=41
21:01:56.511 DBG Submitted request. clSeqNr=42
21:01:56.515 DBG Submitted request. clSeqNr=43
21:01:56.519 DBG Submitted request. clSeqNr=44
21:01:56.523 DBG Submitted request. clSeqNr=45
21:01:56.527 DBG Submitted request. clSeqNr=46
21:01:56.531 DBG Submitted request. clSeqNr=47
21:01:56.535 DBG Submitted request. clSeqNr=48
21:01:56.539 DBG Submitted request. clSeqNr=49
21:01:56.543 DBG Submitted request. clSeqNr=50
21:01:56.546 DBG Submitted request. clSeqNr=51
21:01:56.550 DBG Submitted request. clSeqNr=52
21:01:56.554 DBG Submitted request. clSeqNr=53
21:01:56.558 DBG Submitted request. clSeqNr=54
21:01:56.562 DBG Submitted request. clSeqNr=55
21:01:56.566 DBG Submitted request. clSeqNr=56
21:01:56.569 DBG Submitted request. clSeqNr=57
21:01:56.573 DBG Submitted request. clSeqNr=58
21:01:56.577 DBG Submitted request. clSeqNr=59
21:01:56.582 DBG Submitted request. clSeqNr=60
